City of Garland,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1 P2,,,,,,,,,,,,,,,,,,,,,,,
,,C1 P1,,,,Standard Port,bold = Same patch (loopback),,,,,,,,,,,,,,,,,,
,,,,,,Special Port,,,,,,,,,,,,,,,,,,,
,,,,,,EMPTY,,,,,,,,,,,,,,,,,,,
,,,,,,Unplugged Cable,,,,,,,,,,,,,,,,,,,
,,,,,,RE-TEST,,,,,,,,,,,,,,,,,,,
,,Source,,,,Destination,,,,,,,,,,,,,,,,,,,
Type (L1/L2),Physical Location,Device Hostname (Logical),Panel (Physical),Port,,Device Hostname (Logical),Panel (Physical),Port,Notes #1,Notes #2,Labeled?,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P1,79,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P1,80,,,WF P2,80,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P1,81,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P1,82,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P1,83,,,WF P2,83,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,c3650-WCB G1/1/1,WF P1,84,,c9400-CHALL-CORE G1/5/0/37,WF P8,18,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P1,85,,,WF P8,68,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P1,86,,,WF P2,86,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,c9300-FS6-OLD G1/1/1,WF P1,87,,c9400-CHALL-CORE G1/5/0/16,WF P8,13,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P1,88,,,WF P8,19,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P1,89,,,WF P2,89,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P1,90,,,WF P8,22,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,c9300-HOLFORD-MDF G1/1/1,WF P1,91,,c9400-chall-core g1/5/0/12,WF P8,21,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P1,92,,,WF P2,62,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P1,93,,,WF P2,94,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P1,94,,,WF P8,66,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P1,95,,,WF P2,95,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P1,96,,,WF P2,96,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,1,,,WF P5,87,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,2,,,WF P5,88,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,3,,,WF P1,3,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,4,,,WF P1,4,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,IE-2000-Water-McCree g1/1,WF P2,5,,IE4000-WUB-SCADA01,Switch 1,1,,,,,,,,,,,,,,,,,
Fiber,Water Forest,IE-4000-MCCREE-PUMP Port 1,WF P2,6,,IE-1000-LAWLER-PUMP Port 6,WF P1,6,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,EMPTY (NO HOST CONNECTED),WF P2,7,,IE-2000-WATER-PEPPERWOOD Port 1,WF P1,7,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,IE-4000-WATER-BROADWAY Port3,WF P2,8,,IE-2000-WATER-PEPPERWOOD Port 2,WF P1,8,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,9,,,WF P1,9,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,10,,,WF P1,10,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,11,,,WF P1,11,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,12,,,WF P1,12,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,13,,,WF P1,13,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,14,,,WF P1,14,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,15,,,WF P1,15,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,16,,,WF P1,16,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,17,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,18,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,19,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,20,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,21,,,WF P1,21,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,22,,,WF P1,22,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,23,,,WF P1,23,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,24,,,WF P1,24,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,25,,,WF P1,25,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,MikroTik,WF P2,26,,MikroTik,WF P1,26,router bo :DC2C6E-9D2CDB,ETHER1-GATEWAY,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,27,,,WF P1,27,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,28,,,WF P1,28,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,29,,,WF P1,29,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,30,,,WF P1,30,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,31,,,WF P1,31,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,32,,,WF P1,32,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,33,,,WF P1,33,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,34,,,WF P1,34,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,35,,,WF P1,35,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,36,,,WF P1,36,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,37,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,38,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,39,,,WF P1,39,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,40,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,41,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,42,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,43,,,WF P1,43,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,44,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,45,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,46,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,47,,,WF P1,47,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,48,,,WF P1,48,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,49,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,50,,,WF P1,50,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,51,,,WF P8,84,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,52,,,WF P8,83,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,53,,,WF P1,53,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,54,,,WF P1,54,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,55,,,WF P5,9,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,56,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,57,,,WF P1,57,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,58,,,WF P1,58,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,59,,,WF P1,59,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,60,,,WF P1,60,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,61,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,62,,,WF P1,92,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,63,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,64,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,65,,,WF P8,65,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,66,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,67,,,WF P1,67,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,68,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,69,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,70,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,71,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,72,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,3650-RCWW-Admin g1/1/1,WF P2,73,,CHALL Core 1/5/0/39,WF P8,95,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,c3650-RCWW-Ops g1/1/1,WF P2,74,,CHALL Core 1/5/0/41,WF P8,94,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,75,,,WF P1,75,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,76,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,77,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,78,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,79,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,80,,,WF P1,80,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,c3650-RCWW-Lab-B g1/1/1,WF P2,81,,CHALL Core g2/5/0/19,WF P8,93,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,3650-SGB2 g1/1/1,WF P2,82,,CHALL Core g2/5/0/4,WF P8,92,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,83,,,WF P1,83,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,84,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,c9300-FS2 g1/1/1,WF P2,85,,CHALL Core g1/5/0/15,WF P8,23,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,86,,,WF P1,86,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,87,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,88,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,89,,,WF P1,89,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,90,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,91,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,92,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,93,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,94,,,WF P1,93,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,95,,,WF P1,95,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P2,96,,,WF P1,96,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,CITY HALL CORE port 1/6/0/31,WF P8,1,,C3650-FW-BRIDGES Port4,WF P1,19,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,CITY HALL CORE port 2/6/0/42,WF P8,2,,C3650-NGB1 Port 1,WF P1,20,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,3,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,4,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,CITY HALL CORE 1/5/0/42,WF P8,5,,c9300-W-SCADA-forest ,Switch 1,1,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,6,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,7,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,8,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,9,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,10,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,11,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,12,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,c9400-CHALL-CORE G1/5/0/16,WF P8,13,,c9300-FS6-OLD G1/1/1,WF P1,87,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,14,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,15,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,16,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,17,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,c9400-CHALL-CORE G1/5/0/37,WF P8,18,,c3650-WCB G1/1/1,WF P1,84,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,19,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,CHALL Core g2/5/0/23,WF P8,20,,3650-Granger g1/1/1,WF P5,33,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,c9400-chall-core g1/5/0/12,WF P8,21,,c9300-HOLFORD-MDF G1/1/1,WF P1,91,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,22,,,WF P1,90,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,CHALL Core g1/5/0/15,WF P8,23,,c9300-FS2 g1/1/1,WF P2,85,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,CHALL Core g2/6/0/13,WF P8,24,,c9300-Water,Switch1,G1,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,25,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,26,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,27,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,28,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,29,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,30,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,31,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,32,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,33,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,34,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,35,,,WF P5,23,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,36,,,WF P5,24,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,37,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,38,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,39,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,40,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,41,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,42,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,43,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,44,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,45,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,46,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,47,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,48,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,49,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,50,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,51,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,52,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,53,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,54,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,55,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,56,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,57,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,58,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,59,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,60,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,61,,,WF P1,37,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,62,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,63,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,N9300-CHALL-iSCSI-A E1/3,WF P8,64,,N9300-RAGE-iSCSI-A E1/2,WF P1,78,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,65,,,WF P2,65,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,66,,,WF P1,94,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,67,,,WF P1,88,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,68,,,WF P1,85,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,69,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,70,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,71,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,CHALL Core g2/5/0/38,WF P8,72,,c9300-PoliceProperty g1/1/1,WF P5,49,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,c9300-MSMB-Transportation g1/1/2 172.20.213.194,WF P8,73,,c9300-TrafficShop g1/1/2 172.20.213.93??,WF P5,81,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,c9400-CHALL-CORE G1/5/0/26,WF P8,74,,C9300-W-SCADA-APPOLLO G1/1/1,WF P1,44,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,CHALL Core g1/6/0/38,WF P8,75,,c9300-PoliceProperty g1/1/2,WF P5,50,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,76,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,77,,,WF P5,6,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,78,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,79,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,80,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,81,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,82,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,83,,,WF P2,52,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,84,,,WF P2,51,,,,,,,,,,,,,,,,,
Fiber,Water Forest,CHALL Core g1/5/0/33,WF P8,85,,c9300-TrafficShop g1/1/1,WF P5,73,,,Y,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,86,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,87,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,88,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,89,,,WF P5,18,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,90,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,91,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,CHALL Core g2/5/0/4,WF P8,92,,c3650-SGB2 g1/1/1,WF P2,82,,,,,,,,,,,,,,,,,
Fiber,Water Forest,CHALL Core g2/5/0/19,WF P8,93,,c3650-RCWW-Lab-B g1/1/1,WF P2,81,,,,,,,,,,,,,,,,,
Fiber,Water Forest,CHALL Core 1/5/0/41,WF P8,94,,c3650-RCWW-Ops g1/1/1,WF P2,74,,,,,,,,,,,,,,,,,
Fiber,Water Forest,CHALL Core 1/5/0/39,WF P8,95,,3650-RCWW-Admin g1/1/1,WF P2,73,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P8,96,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,C9400-CHALL-CORE G1/5/0/13,WF P5,1,,c9300-waterforest3 g1,WF PZ,A2,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,2,,,WF P5,63,,,,,,,,,,,,,,,,,
Fiber,Water Forest,C9400-CHALL-CORE G1/5/0/21,WF P5,3,,C9300-FS3 G1/1/1,WF P1,41,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,4,,,WF P1,42,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,5,,,,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,6,,,WF P8,77,,,,,,,,,,,,,,,,,
Fiber,Water Forest,c9400-chall-core g2/5/0/26,WF P5,7,,c9300-radio-forest g1,WF P5,61,,,,,,,,,,,,,,,,,
Fiber,Water Forest,c9400-emit-core g1/5/0/28,WF P5,8,,c9300-Water ,Switch 5,1,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,9,,,WF P2,55,,,,,,,,,,,,,,,,,
Fiber,Water Forest,EMIT-Core 2/5/0/29,WF P5,10,,c9300-W-SCADA-FOREST,Switch2,1,,,,,,,,,,,,,,,,,
Fiber,Water Forest,C9400-CHALL-CORE G1/5/0/40,WF P5,11,,C9300-HOLLABAUGH G1/1/1,WF P1,73,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,12,,,WF P1,74,,,,,,,,,,,,,,,,,
Fiber,Water Forest,N9300-GPD-iSCSI-A E1/3,WF P5,13,,N9300-RAGE-iSCSI-B E1/4,WF P1,76,,,,,,,,,,,,,,,,,
Fiber,Water Forest,N9300-GPD-iSCSI-B E1/4,WF P5,14,,N9300-RAGE-iSCSI-A E1/4,WF P1,77,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,15,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,16,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,17,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,18,,,WF P8,89,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,19,,,WF P1,45,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,20,,,WF P1,46,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,21,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,22,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,23,,,WF P8,35,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,24,,,WF P8,36,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,25,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,26,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,27,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,28,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,29,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,30,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,31,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,32,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,c3650-Granger g1/1/1,WF P5,33,,CHALL Core g2/5/0/23,WF P8,20,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,34,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,35,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,36,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,MikroTik,WF P5,37,,MikroTik,WF P5,47,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,38,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,39,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,40,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,41,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,42,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,43,,,EMPTY,,,,,,,,,,,,,,,,,,
 ,Water Forest,,WF P5,44,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,MikroTik,WF P5,45,,MikroTik,WF P5,84,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,46,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,MikroTik,WF P5,47,,MikroTik,WF P5,37,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,48,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,c9300-PoliceProperty g1/1/1,WF P5,49,,CHALL Core g2/5/0/38,WF P8,72,,,,,,,,,,,,,,,,,
Fiber,Water Forest,c9300-PoliceProperty g1/1/2,WF P5,50,,CHALL Core g1/6/0/38,WF P8,75,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,51,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,52,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,53,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,54,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,55,,,EMPTY,,,,,,,,,,,,,,,,,,
Fiber,Water Forest,,WF P5,56,,,EMPTY,,,,,,,,,,,,,,,,,,
